livraison_id,date_commande,entrepot,transporteur,distance_km,proba_a_l_heure,a_l_heure,date_livraison_prevue,retard_jours_(nombre),date_livraison_reelle,cout_km_(€),cout_transport_(€)
2719,2025-09-16,Entrepot_A,Transporteur_Y,124,0.92,True,2025-09-17,0,2025-09-17,1.2,149.0
2720,2025-01-20,Entrepot_A,Transporteur_Z,529,0.86,True,2025-01-23,0,2025-01-23,1.05,555.0
2721,2025-03-17,Entrepot_B,Transporteur_Z,593,0.86,True,2025-03-20,0,2025-03-20,1.05,623.0
2722,2025-07-11,Entrepot_C,Transporteur_Z,284,0.86,True,2025-07-13,0,2025-07-13,1.05,298.0
2723,2025-01-04,Entrepot_B,Transporteur_X,646,0.77,False,2025-01-07,1,2025-01-08,1.4,904.0
2724,2025-08-01,Entrepot_C,Transporteur_Y,450,0.92,True,2025-08-03,0,2025-08-03,1.2,540.0
2725,2025-09-13,Entrepot_C,Transporteur_Y,607,0.92,True,2025-09-16,0,2025-09-16,1.2,728.0
2726,2025-11-02,Entrepot_B,Transporteur_X,752,0.77,True,2025-11-06,0,2025-11-06,1.4,1053.0
2727,2025-01-21,Entrepot_C,Transporteur_X,686,0.77,True,2025-01-24,0,2025-01-24,1.4,960.0
2728,2025-04-16,Entrepot_C,Transporteur_X,516,0.77,True,2025-04-19,0,2025-04-19,1.4,722.0
2729,2025-03-13,Entrepot_B,Transporteur_X,367,0.77,True,2025-03-15,0,2025-03-15,1.4,514.0
2730,2025-09-19,Entrepot_B,Transporteur_Y,599,0.92,True,2025-09-22,0,2025-09-22,1.2,719.0
2731,2025-07-31,Entrepot_C,Transporteur_Z,342,0.86,True,2025-08-02,0,2025-08-02,1.05,359.0
2732,2025-09-09,Entrepot_A,Transporteur_Y,209,0.92,True,2025-09-11,0,2025-09-11,1.2,251.0
2733,2025-01-05,Entrepot_B,Transporteur_X,227,0.77,True,2025-01-07,0,2025-01-07,1.4,318.0
2734,2025-10-09,Entrepot_C,Transporteur_Y,518,0.92,True,2025-10-12,0,2025-10-12,1.2,622.0
2735,2025-09-29,Entrepot_A,Transporteur_X,158,0.77,True,2025-10-01,0,2025-10-01,1.4,221.0
2736,2025-12-10,Entrepot_C,Transporteur_Z,654,0.86,True,2025-12-13,0,2025-12-13,1.05,687.0
2737,2025-07-05,Entrepot_B,Transporteur_X,60,0.77,False,2025-07-06,1,2025-07-07,1.4,84.0
2738,2025-06-09,Entrepot_C,Transporteur_X,59,0.77,False,2025-06-10,1,2025-06-11,1.4,83.0
2739,2025-02-07,Entrepot_B,Transporteur_X,304,0.77,True,2025-02-09,0,2025-02-09,1.4,426.0
2740,2025-10-19,Entrepot_A,Transporteur_Z,784,0.86,True,2025-10-23,0,2025-10-23,1.05,823.0
2741,2025-11-07,Entrepot_C,Transporteur_X,764,0.77,True,2025-11-11,0,2025-11-11,1.4,1070.0
2742,2025-09-03,Entrepot_A,Transporteur_Z,626,0.86,True,2025-09-06,0,2025-09-06,1.05,657.0
2743,2025-04-08,Entrepot_A,Transporteur_X,751,0.77,True,2025-04-12,0,2025-04-12,1.4,1051.0
2744,2025-09-12,Entrepot_C,Transporteur_X,457,0.77,False,2025-09-15,3,2025-09-18,1.4,640.0
2745,2025-05-20,Entrepot_A,Transporteur_Z,170,0.86,True,2025-05-22,0,2025-05-22,1.05,178.0
2746,2025-03-01,Entrepot_C,Transporteur_X,574,0.77,False,2025-03-04,4,2025-03-08,1.4,804.0
2747,2025-08-16,Entrepot_A,Transporteur_Y,629,0.92,False,2025-08-19,1,2025-08-20,1.2,755.0
2748,2025-06-05,Entrepot_A,Transporteur_Y,619,0.92,True,2025-06-08,0,2025-06-08,1.2,743.0
2749,2025-06-22,Entrepot_B,Transporteur_Z,708,0.86,True,2025-06-25,0,2025-06-25,1.05,743.0
2750,2025-11-16,Entrepot_C,Transporteur_Y,425,0.92,True,2025-11-18,0,2025-11-18,1.2,510.0
2751,2025-05-17,Entrepot_C,Transporteur_X,581,0.77,True,2025-05-20,0,2025-05-20,1.4,813.0
2752,2025-04-13,Entrepot_C,Transporteur_X,768,0.77,True,2025-04-17,0,2025-04-17,1.4,1075.0
2753,2025-07-24,Entrepot_C,Transporteur_X,332,0.77,True,2025-07-26,0,2025-07-26,1.4,465.0
2754,2025-04-28,Entrepot_C,Transporteur_Y,756,0.92,True,2025-05-02,0,2025-05-02,1.2,907.0
2755,2025-01-30,Entrepot_C,Transporteur_X,133,0.77,True,2025-01-31,0,2025-01-31,1.4,186.0
2756,2025-01-02,Entrepot_A,Transporteur_X,138,0.77,True,2025-01-03,0,2025-01-03,1.4,193.0
2757,2025-06-24,Entrepot_A,Transporteur_Z,209,0.86,True,2025-06-26,0,2025-06-26,1.05,219.0
2758,2025-10-23,Entrepot_B,Transporteur_Z,594,0.86,True,2025-10-26,0,2025-10-26,1.05,624.0
2759,2025-05-10,Entrepot_B,Transporteur_X,342,0.77,True,2025-05-12,0,2025-05-12,1.4,479.0
2760,2025-08-12,Entrepot_A,Transporteur_Y,315,0.92,True,2025-08-14,0,2025-08-14,1.2,378.0
2761,2025-09-25,Entrepot_C,Transporteur_X,462,0.77,True,2025-09-28,0,2025-09-28,1.4,647.0
2762,2025-05-04,Entrepot_B,Transporteur_Y,133,0.92,False,2025-05-05,2,2025-05-07,1.2,160.0
2763,2025-12-17,Entrepot_C,Transporteur_X,446,0.77,True,2025-12-19,0,2025-12-19,1.4,624.0
2764,2025-06-07,Entrepot_C,Transporteur_X,460,0.77,False,2025-06-10,3,2025-06-13,1.4,644.0
2765,2025-08-25,Entrepot_B,Transporteur_Y,127,0.92,True,2025-08-26,0,2025-08-26,1.2,152.0
2766,2025-10-24,Entrepot_A,Transporteur_X,188,0.77,False,2025-10-26,1,2025-10-27,1.4,263.0
2767,2025-01-04,Entrepot_C,Transporteur_X,567,0.77,True,2025-01-07,0,2025-01-07,1.4,794.0
2768,2025-01-02,Entrepot_C,Transporteur_Y,781,0.92,True,2025-01-06,0,2025-01-06,1.2,937.0
2769,2025-12-10,Entrepot_A,Transporteur_Z,255,0.86,True,2025-12-12,0,2025-12-12,1.05,268.0
2770,2025-03-17,Entrepot_C,Transporteur_Z,750,0.86,False,2025-03-21,4,2025-03-25,1.05,788.0
2771,2025-02-27,Entrepot_B,Transporteur_Z,757,0.86,True,2025-03-03,0,2025-03-03,1.05,795.0
2772,2025-06-03,Entrepot_B,Transporteur_Y,323,0.92,True,2025-06-05,0,2025-06-05,1.2,388.0
2773,2025-03-14,Entrepot_C,Transporteur_Z,623,0.86,True,2025-03-17,0,2025-03-17,1.05,654.0
2774,2025-10-19,Entrepot_C,Transporteur_X,537,0.77,False,2025-10-22,4,2025-10-26,1.4,752.0
2775,2025-12-09,Entrepot_A,Transporteur_X,798,0.77,True,2025-12-13,0,2025-12-13,1.4,1117.0
2776,2025-02-22,Entrepot_A,Transporteur_Y,119,0.92,True,2025-02-23,0,2025-02-23,1.2,143.0
2777,2025-03-23,Entrepot_B,Transporteur_Y,359,0.92,True,2025-03-25,0,2025-03-25,1.2,431.0
2778,2025-08-02,Entrepot_A,Transporteur_Z,256,0.86,False,2025-08-04,1,2025-08-05,1.05,269.0
2779,2025-06-04,Entrepot_B,Transporteur_Z,597,0.86,True,2025-06-07,0,2025-06-07,1.05,627.0
2780,2025-02-24,Entrepot_C,Transporteur_Z,515,0.86,True,2025-02-27,0,2025-02-27,1.05,541.0
2781,2025-08-21,Entrepot_A,Transporteur_Z,786,0.86,True,2025-08-25,0,2025-08-25,1.05,825.0
2782,2025-01-03,Entrepot_C,Transporteur_X,434,0.77,True,2025-01-05,0,2025-01-05,1.4,608.0
2783,2025-11-15,Entrepot_A,Transporteur_Z,256,0.86,True,2025-11-17,0,2025-11-17,1.05,269.0
2784,2025-11-18,Entrepot_A,Transporteur_Y,76,0.92,True,2025-11-19,0,2025-11-19,1.2,91.0
2785,2025-06-28,Entrepot_C,Transporteur_Y,477,0.92,True,2025-07-01,0,2025-07-01,1.2,572.0
2786,2025-02-12,Entrepot_A,Transporteur_X,589,0.77,True,2025-02-15,0,2025-02-15,1.4,825.0
2787,2025-09-14,Entrepot_A,Transporteur_X,669,0.77,True,2025-09-17,0,2025-09-17,1.4,937.0
2788,2025-08-22,Entrepot_A,Transporteur_X,795,0.77,True,2025-08-26,0,2025-08-26,1.4,1113.0
2789,2025-09-21,Entrepot_A,Transporteur_Y,448,0.92,True,2025-09-23,0,2025-09-23,1.2,538.0
2790,2025-03-18,Entrepot_A,Transporteur_Y,308,0.92,True,2025-03-20,0,2025-03-20,1.2,370.0
2791,2025-01-15,Entrepot_B,Transporteur_X,184,0.77,True,2025-01-17,0,2025-01-17,1.4,258.0
2792,2025-01-23,Entrepot_A,Transporteur_Y,581,0.92,True,2025-01-26,0,2025-01-26,1.2,697.0
2793,2025-11-03,Entrepot_A,Transporteur_Z,462,0.86,True,2025-11-06,0,2025-11-06,1.05,485.0
2794,2025-03-07,Entrepot_A,Transporteur_Z,572,0.86,False,2025-03-10,4,2025-03-14,1.05,601.0
2795,2025-10-05,Entrepot_C,Transporteur_Z,238,0.86,True,2025-10-07,0,2025-10-07,1.05,250.0
2796,2025-08-21,Entrepot_C,Transporteur_Y,614,0.92,False,2025-08-24,3,2025-08-27,1.2,737.0
2797,2025-10-27,Entrepot_A,Transporteur_X,68,0.77,True,2025-10-28,0,2025-10-28,1.4,95.0
2798,2025-12-07,Entrepot_B,Transporteur_Z,153,0.86,True,2025-12-09,0,2025-12-09,1.05,161.0
2799,2025-09-27,Entrepot_C,Transporteur_Y,476,0.92,True,2025-09-30,0,2025-09-30,1.2,571.0
2800,2025-01-15,Entrepot_C,Transporteur_Y,276,0.92,True,2025-01-17,0,2025-01-17,1.2,331.0
2801,2025-03-07,Entrepot_C,Transporteur_Z,517,0.86,True,2025-03-10,0,2025-03-10,1.05,543.0
2802,2025-10-25,Entrepot_C,Transporteur_Z,363,0.86,True,2025-10-27,0,2025-10-27,1.05,381.0
2803,2025-06-30,Entrepot_C,Transporteur_X,592,0.77,True,2025-07-03,0,2025-07-03,1.4,829.0
2804,2025-01-15,Entrepot_B,Transporteur_X,84,0.77,True,2025-01-16,0,2025-01-16,1.4,118.0
2805,2025-09-28,Entrepot_B,Transporteur_Z,515,0.86,False,2025-10-01,2,2025-10-03,1.05,541.0
2806,2025-01-24,Entrepot_A,Transporteur_Z,700,0.86,True,2025-01-27,0,2025-01-27,1.05,735.0
2807,2025-05-23,Entrepot_C,Transporteur_Z,604,0.86,True,2025-05-26,0,2025-05-26,1.05,634.0
2808,2025-02-17,Entrepot_C,Transporteur_Z,718,0.86,True,2025-02-20,0,2025-02-20,1.05,754.0
2809,2025-10-29,Entrepot_C,Transporteur_Z,165,0.86,True,2025-10-31,0,2025-10-31,1.05,173.0
2810,2025-09-19,Entrepot_B,Transporteur_Z,305,0.86,True,2025-09-21,0,2025-09-21,1.05,320.0
2811,2025-08-04,Entrepot_C,Transporteur_Z,387,0.86,False,2025-08-06,1,2025-08-07,1.05,406.0
2812,2025-07-20,Entrepot_A,Transporteur_Y,742,0.92,False,2025-07-23,4,2025-07-27,1.2,890.0
2813,2025-03-17,Entrepot_A,Transporteur_Y,781,0.92,True,2025-03-21,0,2025-03-21,1.2,937.0
2814,2025-07-31,Entrepot_C,Transporteur_X,274,0.77,True,2025-08-02,0,2025-08-02,1.4,384.0
2815,2025-08-06,Entrepot_B,Transporteur_X,335,0.77,True,2025-08-08,0,2025-08-08,1.4,469.0
2816,2025-04-11,Entrepot_C,Transporteur_Z,710,0.86,True,2025-04-14,0,2025-04-14,1.05,746.0
2817,2025-11-30,Entrepot_A,Transporteur_Y,497,0.92,True,2025-12-03,0,2025-12-03,1.2,596.0
2818,2025-02-15,Entrepot_A,Transporteur_X,548,0.77,True,2025-02-18,0,2025-02-18,1.4,767.0
2819,2025-08-12,Entrepot_A,Transporteur_X,278,0.77,True,2025-08-14,0,2025-08-14,1.4,389.0
2820,2025-06-27,Entrepot_A,Transporteur_Y,786,0.92,True,2025-07-01,0,2025-07-01,1.2,943.0
2821,2025-03-21,Entrepot_A,Transporteur_X,528,0.77,True,2025-03-24,0,2025-03-24,1.4,739.0
2822,2025-06-30,Entrepot_C,Transporteur_X,605,0.77,True,2025-07-03,0,2025-07-03,1.4,847.0
2823,2025-09-12,Entrepot_B,Transporteur_Z,494,0.86,True,2025-09-15,0,2025-09-15,1.05,519.0
2824,2025-03-12,Entrepot_A,Transporteur_Y,146,0.92,True,2025-03-13,0,2025-03-13,1.2,175.0
2825,2025-12-24,Entrepot_B,Transporteur_Z,286,0.86,True,2025-12-26,0,2025-12-26,1.05,300.0
2826,2025-02-15,Entrepot_A,Transporteur_Z,749,0.86,True,2025-02-18,0,2025-02-18,1.05,786.0
2827,2025-06-17,Entrepot_C,Transporteur_Z,280,0.86,True,2025-06-19,0,2025-06-19,1.05,294.0
2828,2025-02-14,Entrepot_C,Transporteur_Z,385,0.86,True,2025-02-16,0,2025-02-16,1.05,404.0
2829,2025-09-13,Entrepot_C,Transporteur_X,269,0.77,True,2025-09-15,0,2025-09-15,1.4,377.0
2830,2025-10-26,Entrepot_C,Transporteur_Z,785,0.86,True,2025-10-30,0,2025-10-30,1.05,824.0
2831,2025-03-12,Entrepot_A,Transporteur_Z,228,0.86,False,2025-03-14,2,2025-03-16,1.05,239.0
2832,2025-06-16,Entrepot_B,Transporteur_Y,654,0.92,True,2025-06-19,0,2025-06-19,1.2,785.0
2833,2025-12-23,Entrepot_A,Transporteur_X,81,0.77,True,2025-12-24,0,2025-12-24,1.4,113.0
2834,2025-07-26,Entrepot_C,Transporteur_X,661,0.77,True,2025-07-29,0,2025-07-29,1.4,925.0
2835,2025-04-03,Entrepot_A,Transporteur_Y,178,0.92,True,2025-04-05,0,2025-04-05,1.2,214.0
2836,2025-09-15,Entrepot_B,Transporteur_Y,669,0.92,True,2025-09-18,0,2025-09-18,1.2,803.0
2837,2025-05-18,Entrepot_A,Transporteur_Y,531,0.92,True,2025-05-21,0,2025-05-21,1.2,637.0
2838,2025-02-24,Entrepot_C,Transporteur_Z,146,0.86,False,2025-02-25,2,2025-02-27,1.05,153.0
2839,2025-06-18,Entrepot_C,Transporteur_Z,373,0.86,True,2025-06-20,0,2025-06-20,1.05,392.0
2840,2025-02-12,Entrepot_C,Transporteur_X,797,0.77,True,2025-02-16,0,2025-02-16,1.4,1116.0
2841,2025-04-15,Entrepot_C,Transporteur_Y,272,0.92,True,2025-04-17,0,2025-04-17,1.2,326.0
2842,2025-09-15,Entrepot_A,Transporteur_X,79,0.77,True,2025-09-16,0,2025-09-16,1.4,111.0
2843,2025-06-23,Entrepot_C,Transporteur_X,308,0.77,True,2025-06-25,0,2025-06-25,1.4,431.0
2844,2025-04-17,Entrepot_A,Transporteur_X,751,0.77,True,2025-04-21,0,2025-04-21,1.4,1051.0
2845,2025-12-11,Entrepot_C,Transporteur_Y,552,0.92,True,2025-12-14,0,2025-12-14,1.2,662.0
2846,2025-04-05,Entrepot_A,Transporteur_Y,187,0.92,True,2025-04-07,0,2025-04-07,1.2,224.0
2847,2025-12-29,Entrepot_C,Transporteur_X,419,0.77,True,2025-12-31,0,2025-12-31,1.4,587.0
2848,2025-06-20,Entrepot_A,Transporteur_Y,593,0.92,True,2025-06-23,0,2025-06-23,1.2,712.0
2849,2025-10-01,Entrepot_C,Transporteur_Y,730,0.92,True,2025-10-04,0,2025-10-04,1.2,876.0
2850,2025-04-02,Entrepot_C,Transporteur_Y,676,0.92,True,2025-04-05,0,2025-04-05,1.2,811.0
2851,2025-07-12,Entrepot_C,Transporteur_Y,660,0.92,True,2025-07-15,0,2025-07-15,1.2,792.0
2852,2025-06-12,Entrepot_B,Transporteur_Y,411,0.92,True,2025-06-14,0,2025-06-14,1.2,493.0
2853,2025-11-23,Entrepot_A,Transporteur_X,774,0.77,False,2025-11-27,4,2025-12-01,1.4,1084.0
2854,2025-04-20,Entrepot_A,Transporteur_Y,188,0.92,True,2025-04-22,0,2025-04-22,1.2,226.0
2855,2025-03-28,Entrepot_C,Transporteur_X,169,0.77,False,2025-03-30,2,2025-04-01,1.4,237.0
2856,2025-08-07,Entrepot_B,Transporteur_X,304,0.77,True,2025-08-09,0,2025-08-09,1.4,426.0
2857,2025-02-10,Entrepot_C,Transporteur_Z,584,0.86,False,2025-02-13,3,2025-02-16,1.05,613.0
2858,2025-03-06,Entrepot_A,Transporteur_Y,115,0.92,True,2025-03-07,0,2025-03-07,1.2,138.0
2859,2025-03-16,Entrepot_A,Transporteur_Y,480,0.92,True,2025-03-19,0,2025-03-19,1.2,576.0
2860,2025-03-02,Entrepot_C,Transporteur_X,484,0.77,True,2025-03-05,0,2025-03-05,1.4,678.0
2861,2025-09-23,Entrepot_C,Transporteur_X,570,0.77,True,2025-09-26,0,2025-09-26,1.4,798.0
2862,2025-07-22,Entrepot_A,Transporteur_Y,99,0.92,False,2025-07-23,1,2025-07-24,1.2,119.0
2863,2025-04-09,Entrepot_A,Transporteur_X,177,0.77,False,2025-04-11,2,2025-04-13,1.4,248.0
2864,2025-10-26,Entrepot_B,Transporteur_X,290,0.77,True,2025-10-28,0,2025-10-28,1.4,406.0
2865,2025-09-27,Entrepot_C,Transporteur_Y,670,0.92,False,2025-09-30,4,2025-10-04,1.2,804.0
2866,2025-04-20,Entrepot_C,Transporteur_X,204,0.77,True,2025-04-22,0,2025-04-22,1.4,286.0
2867,2025-02-22,Entrepot_C,Transporteur_Y,792,0.92,True,2025-02-26,0,2025-02-26,1.2,950.0
2868,2025-10-11,Entrepot_A,Transporteur_Y,265,0.92,True,2025-10-13,0,2025-10-13,1.2,318.0
2869,2025-08-17,Entrepot_B,Transporteur_Z,626,0.86,True,2025-08-20,0,2025-08-20,1.05,657.0
2870,2025-05-27,Entrepot_C,Transporteur_Z,498,0.86,True,2025-05-30,0,2025-05-30,1.05,523.0
2871,2025-10-16,Entrepot_A,Transporteur_X,652,0.77,True,2025-10-19,0,2025-10-19,1.4,913.0
2872,2025-07-17,Entrepot_A,Transporteur_X,441,0.77,False,2025-07-19,1,2025-07-20,1.4,617.0
2873,2025-05-24,Entrepot_A,Transporteur_X,762,0.77,True,2025-05-28,0,2025-05-28,1.4,1067.0
2874,2025-08-23,Entrepot_A,Transporteur_X,497,0.77,True,2025-08-26,0,2025-08-26,1.4,696.0
2875,2025-01-08,Entrepot_C,Transporteur_X,215,0.77,True,2025-01-10,0,2025-01-10,1.4,301.0
2876,2025-07-03,Entrepot_A,Transporteur_X,800,0.77,True,2025-07-07,0,2025-07-07,1.4,1120.0
2877,2025-02-11,Entrepot_B,Transporteur_Y,757,0.92,True,2025-02-15,0,2025-02-15,1.2,908.0
2878,2025-01-20,Entrepot_A,Transporteur_Y,672,0.92,True,2025-01-23,0,2025-01-23,1.2,806.0
2879,2025-10-05,Entrepot_B,Transporteur_X,761,0.77,False,2025-10-09,4,2025-10-13,1.4,1065.0
2880,2025-01-22,Entrepot_B,Transporteur_X,555,0.77,True,2025-01-25,0,2025-01-25,1.4,777.0
2881,2025-02-13,Entrepot_A,Transporteur_Z,650,0.86,False,2025-02-16,3,2025-02-19,1.05,682.0
2882,2025-06-29,Entrepot_C,Transporteur_X,690,0.77,True,2025-07-02,0,2025-07-02,1.4,966.0
2883,2025-06-22,Entrepot_A,Transporteur_Y,786,0.92,False,2025-06-26,2,2025-06-28,1.2,943.0
2884,2025-05-16,Entrepot_A,Transporteur_Z,285,0.86,True,2025-05-18,0,2025-05-18,1.05,299.0
2885,2025-03-29,Entrepot_B,Transporteur_X,72,0.77,True,2025-03-30,0,2025-03-30,1.4,101.0
2886,2025-01-04,Entrepot_A,Transporteur_Z,744,0.86,True,2025-01-07,0,2025-01-07,1.05,781.0
2887,2025-02-18,Entrepot_C,Transporteur_X,609,0.77,True,2025-02-21,0,2025-02-21,1.4,853.0
2888,2025-11-24,Entrepot_B,Transporteur_X,585,0.77,True,2025-11-27,0,2025-11-27,1.4,819.0
2889,2025-12-26,Entrepot_C,Transporteur_Z,699,0.86,True,2025-12-29,0,2025-12-29,1.05,734.0
2890,2025-03-31,Entrepot_B,Transporteur_X,163,0.77,True,2025-04-02,0,2025-04-02,1.4,228.0
2891,2025-08-29,Entrepot_B,Transporteur_Y,443,0.92,True,2025-08-31,0,2025-08-31,1.2,532.0
2892,2025-05-20,Entrepot_A,Transporteur_Z,671,0.86,True,2025-05-23,0,2025-05-23,1.05,705.0
2893,2025-08-30,Entrepot_B,Transporteur_Z,678,0.86,False,2025-09-02,2,2025-09-04,1.05,712.0
2894,2025-05-04,Entrepot_B,Transporteur_Y,594,0.92,True,2025-05-07,0,2025-05-07,1.2,713.0
2895,2025-01-26,Entrepot_B,Transporteur_X,63,0.77,True,2025-01-27,0,2025-01-27,1.4,88.0
2896,2025-04-30,Entrepot_B,Transporteur_X,799,0.77,True,2025-05-04,0,2025-05-04,1.4,1119.0
2897,2025-02-15,Entrepot_C,Transporteur_Z,176,0.86,True,2025-02-17,0,2025-02-17,1.05,185.0
2898,2025-04-28,Entrepot_A,Transporteur_Z,697,0.86,True,2025-05-01,0,2025-05-01,1.05,732.0
2899,2025-10-06,Entrepot_B,Transporteur_Y,264,0.92,True,2025-10-08,0,2025-10-08,1.2,317.0
2900,2025-10-10,Entrepot_B,Transporteur_X,463,0.77,True,2025-10-13,0,2025-10-13,1.4,648.0
2901,2025-07-09,Entrepot_B,Transporteur_Z,675,0.86,True,2025-07-12,0,2025-07-12,1.05,709.0
2902,2025-10-05,Entrepot_B,Transporteur_Y,261,0.92,True,2025-10-07,0,2025-10-07,1.2,313.0
2903,2025-04-16,Entrepot_B,Transporteur_Y,660,0.92,True,2025-04-19,0,2025-04-19,1.2,792.0
2904,2025-12-22,Entrepot_A,Transporteur_Z,347,0.86,True,2025-12-24,0,2025-12-24,1.05,364.0
2905,2025-04-23,Entrepot_C,Transporteur_Y,282,0.92,True,2025-04-25,0,2025-04-25,1.2,338.0
2906,2025-03-22,Entrepot_B,Transporteur_Z,416,0.86,True,2025-03-24,0,2025-03-24,1.05,437.0
2907,2025-02-13,Entrepot_C,Transporteur_X,622,0.77,True,2025-02-16,0,2025-02-16,1.4,871.0
2908,2025-12-14,Entrepot_C,Transporteur_X,371,0.77,True,2025-12-16,0,2025-12-16,1.4,519.0
2909,2025-11-02,Entrepot_B,Transporteur_Y,475,0.92,True,2025-11-05,0,2025-11-05,1.2,570.0
2910,2025-03-09,Entrepot_B,Transporteur_X,597,0.77,False,2025-03-12,2,2025-03-14,1.4,836.0
2911,2025-12-25,Entrepot_A,Transporteur_Y,746,0.92,True,2025-12-28,0,2025-12-28,1.2,895.0
2912,2025-09-14,Entrepot_B,Transporteur_Y,541,0.92,True,2025-09-17,0,2025-09-17,1.2,649.0
2913,2025-02-14,Entrepot_A,Transporteur_Z,548,0.86,True,2025-02-17,0,2025-02-17,1.05,575.0
2914,2025-09-03,Entrepot_A,Transporteur_Y,237,0.92,True,2025-09-05,0,2025-09-05,1.2,284.0
2915,2025-07-05,Entrepot_C,Transporteur_X,194,0.77,True,2025-07-07,0,2025-07-07,1.4,272.0
2916,2025-03-05,Entrepot_C,Transporteur_Y,221,0.92,False,2025-03-07,2,2025-03-09,1.2,265.0
2917,2025-10-23,Entrepot_A,Transporteur_X,796,0.77,True,2025-10-27,0,2025-10-27,1.4,1114.0
2918,2025-10-04,Entrepot_B,Transporteur_Y,663,0.92,True,2025-10-07,0,2025-10-07,1.2,796.0
2919,2025-10-28,Entrepot_A,Transporteur_Y,690,0.92,True,2025-10-31,0,2025-10-31,1.2,828.0
2920,2025-01-07,Entrepot_A,Transporteur_Y,600,0.92,True,2025-01-10,0,2025-01-10,1.2,720.0
2921,2025-12-10,Entrepot_C,Transporteur_Z,431,0.86,True,2025-12-12,0,2025-12-12,1.05,453.0
2922,2025-12-23,Entrepot_C,Transporteur_X,588,0.77,True,2025-12-26,0,2025-12-26,1.4,823.0
2923,2025-01-23,Entrepot_B,Transporteur_Z,447,0.86,False,2025-01-25,2,2025-01-27,1.05,469.0
2924,2025-09-07,Entrepot_A,Transporteur_Y,453,0.92,True,2025-09-10,0,2025-09-10,1.2,544.0
2925,2025-06-30,Entrepot_B,Transporteur_Y,292,0.92,True,2025-07-02,0,2025-07-02,1.2,350.0
2926,2025-11-22,Entrepot_B,Transporteur_Z,620,0.86,True,2025-11-25,0,2025-11-25,1.05,651.0
2927,2025-04-30,Entrepot_B,Transporteur_Y,51,0.92,False,2025-05-01,2,2025-05-03,1.2,61.0
2928,2025-02-11,Entrepot_B,Transporteur_X,651,0.77,True,2025-02-14,0,2025-02-14,1.4,911.0
2929,2025-03-30,Entrepot_A,Transporteur_Z,611,0.86,True,2025-04-02,0,2025-04-02,1.05,642.0
2930,2025-12-19,Entrepot_A,Transporteur_Y,645,0.92,True,2025-12-22,0,2025-12-22,1.2,774.0
2931,2025-03-10,Entrepot_A,Transporteur_Y,251,0.92,True,2025-03-12,0,2025-03-12,1.2,301.0
2932,2025-11-15,Entrepot_C,Transporteur_Z,443,0.86,True,2025-11-17,0,2025-11-17,1.05,465.0
2933,2025-03-11,Entrepot_C,Transporteur_Y,514,0.92,True,2025-03-14,0,2025-03-14,1.2,617.0
2934,2025-06-03,Entrepot_A,Transporteur_X,177,0.77,True,2025-06-05,0,2025-06-05,1.4,248.0
2935,2025-01-06,Entrepot_B,Transporteur_Z,61,0.86,True,2025-01-07,0,2025-01-07,1.05,64.0
2936,2025-09-18,Entrepot_A,Transporteur_X,484,0.77,True,2025-09-21,0,2025-09-21,1.4,678.0
2937,2025-05-30,Entrepot_A,Transporteur_X,613,0.77,True,2025-06-02,0,2025-06-02,1.4,858.0
2938,2025-10-22,Entrepot_C,Transporteur_Y,651,0.92,True,2025-10-25,0,2025-10-25,1.2,781.0
2939,2025-03-18,Entrepot_C,Transporteur_X,657,0.77,True,2025-03-21,0,2025-03-21,1.4,920.0
2940,2025-09-21,Entrepot_B,Transporteur_Y,426,0.92,True,2025-09-23,0,2025-09-23,1.2,511.0
2941,2025-10-28,Entrepot_A,Transporteur_Y,618,0.92,True,2025-10-31,0,2025-10-31,1.2,742.0
2942,2025-04-08,Entrepot_A,Transporteur_Z,118,0.86,True,2025-04-09,0,2025-04-09,1.05,124.0
2943,2025-11-26,Entrepot_A,Transporteur_Y,640,0.92,True,2025-11-29,0,2025-11-29,1.2,768.0
2944,2025-03-22,Entrepot_A,Transporteur_Y,500,0.92,True,2025-03-25,0,2025-03-25,1.2,600.0
2945,2025-09-03,Entrepot_A,Transporteur_X,686,0.77,True,2025-09-06,0,2025-09-06,1.4,960.0
2946,2025-09-18,Entrepot_C,Transporteur_X,403,0.77,False,2025-09-20,2,2025-09-22,1.4,564.0
2947,2025-09-12,Entrepot_B,Transporteur_X,348,0.77,True,2025-09-14,0,2025-09-14,1.4,487.0
2948,2025-05-30,Entrepot_C,Transporteur_Y,587,0.92,True,2025-06-02,0,2025-06-02,1.2,704.0
2949,2025-01-22,Entrepot_B,Transporteur_Y,148,0.92,True,2025-01-23,0,2025-01-23,1.2,178.0
2950,2025-06-10,Entrepot_C,Transporteur_X,661,0.77,True,2025-06-13,0,2025-06-13,1.4,925.0
2951,2025-10-07,Entrepot_A,Transporteur_Y,367,0.92,True,2025-10-09,0,2025-10-09,1.2,440.0
2952,2025-07-15,Entrepot_B,Transporteur_Z,157,0.86,True,2025-07-17,0,2025-07-17,1.05,165.0
2953,2025-07-27,Entrepot_C,Transporteur_X,506,0.77,False,2025-07-30,2,2025-08-01,1.4,708.0
2954,2025-12-12,Entrepot_A,Transporteur_Y,619,0.92,True,2025-12-15,0,2025-12-15,1.2,743.0
2955,2025-04-10,Entrepot_A,Transporteur_Z,286,0.86,True,2025-04-12,0,2025-04-12,1.05,300.0
